packed,counter,value,time_of_day
496393439435579275,1763,89.09,11:08:52.491
496651773128499088,1764,75.62,11:08:52.496
496919916526722965,1765,67.86,11:08:52.501
497239702611713946,1766,90.16,11:08:52.506
497529166227595167,1767,94.81,11:08:52.511
497724724678516644,1768,44.8,11:08:52.516
498035319533494185,1769,61.75,11:08:52.521
498317825302355886,1770,62.35,11:08:52.526
498494399997829043,1771,1.29,11:08:52.531
498923295432007608,1772,87.1,11:08:52.536
499085370317889469,1773,17.6,11:08:52.541
499428246147063746,1774,53.34,11:08:52.546
499747362217156551,1775,75.25,11:08:52.551
500032221628096460,1776,77.22,11:08:52.556
500182734462017489,1777,0.99,11:08:52.561
500564660133846998,1778,59.46,11:08:52.566
500905474378719195,1779,94.0,11:08:52.571
501043463088005088,1780,10.48,11:08:52.576
501329799967694821,1781,13.31,11:08:52.581
501592600426602474,1782,2.44,11:08:52.586
502018059886944239,1783,86.25,11:08:52.591
502180942226677748,1784,17.22,11:08:52.596
502490368850550777,1785,33.49,11:08:52.601
502734288633225214,1786,11.63,11:08:52.606
503136933227290627,1787,82.16,11:08:52.611
503383773587726344,1788,62.0,11:08:52.616
503693904586235917,1789,78.68,11:08:52.621
503992782770429970,1790,88.81,11:08:52.626
504152830431748119,1791,18.13,11:08:52.631
504459542636290076,1792,32.82,11:08:52.636
504770412369174561,1793,49.93,11:08:52.641
505133405825163302,1794,97.38,11:08:52.646
505318707894181931,1795,41.4,11:08:52.651
505567489579835440,1796,22.37,11:08:52.656
505907324572164149,1797,56.34,11:08:52.661
506216579397345338,1798,72.51,11:08:52.666
506466409055019071,1799,54.09,11:08:52.671
506767692420898884,1800,65.62,11:08:52.676
507105225310756937,1801,98.25,11:08:52.681
507346671192268878,1802,74.95,11:08:52.686
507558155381923923,1803,34.21,11:08:52.691
507846725644607576,1804,38.34,11:08:52.696
508095043473793117,1805,19.04,11:08:52.701
508417561157984354,1806,42.93,11:08:52.706
508712814389780583,1807,50.95,11:08:52.711
509006006037274732,1808,57.77,11:08:52.716
509214689908252785,1809,15.4,11:08:52.721
509617815538655350,1810,86.21,11:08:52.726
509753021109133435,1811,1.07,11:08:52.731
510070865868906624,1812,22.24,11:08:52.736
510430096933544069,1813,67.5,11:08:52.741
510730263607926922,1814,78.38,11:08:52.746
510964459584643215,1815,50.86,11:08:52.751
511245161467240596,1816,50.41,11:08:52.756
511460854724845721,1817,12.12,11:08:52.761
511836475384684702,1818,66.92,11:08:52.766
512084930652823715,1819,47.7,11:08:52.771
512401332303585448,1820,68.03,11:08:52.776
512599708253053101,1821,19.66,11:08:52.781
512940024281718962,1822,53.91,11:08:52.786
513226034743894199,1823,56.55,11:08:52.791
513518917153743036,1824,63.19,11:08:52.796
513856518763077825,1825,95.86,11:08:52.801
514092827863703750,1826,69.57,11:08:52.806
514412339070787787,1827,91.71,11:08:52.811
514542425040249040,1828,3.59,11:08:52.816
514878961497694421,1829,35.64,11:08:52.821
515187821185884378,1830,51.58,11:08:52.826
515447151311216863,1831,38.69,11:08:52.831
515820435508846820,1832,92.13,11:08:52.836
515989777479393513,1833,26.86,11:08:52.841
516394380578545902,1834,98.53,11:08:52.846
516603768824160499,1835,56.57,11:08:52.851
516836762210033912,1836,28.35,11:08:52.856
517240849913110781,1837,99.72,11:08:52.861
517511845169619202,1838,93.62,11:08:52.866
517683626681590023,1839,29.77,11:08:52.871
518065758511849740,1840,88.36,11:08:52.876
518236234353762577,1841,23.75,11:08:52.881
518619878012510486,1842,83.22,11:08:52.886
518797500680003867,1843,22.77,11:08:52.891
519157607917969696,1844,68.54,11:08:52.896
519393573421211941,1845,42.05,11:08:52.901
519660565768200490,1846,33.62,11:08:52.906
519899091071951151,1847,8.62,11:08:52.911
520207074586812724,1848,24.05,11:08:52.916
520617656280441145,1849,99.2,11:08:52.921
520829363808395582,1850,58.59,11:08:52.926
521031192911569219,1851,12.23,11:08:52.931
521445880593932616,1852,89.77,11:08:52.936
521678616281768269,1853,61.4,11:08:52.941
521890478428545362,1854,20.88,11:08:52.946
522144036117832023,1855,4.63,11:08:52.951
522432417401954652,1856,8.65,11:08:52.956
522846520968765793,1857,85.85,11:08:52.961
523147443557392742,1858,97.17,11:08:52.966
523307405319364971,1859,26.44,11:08:52.971
523697353990103408,1860,89.58,11:08:52.976
523964002739708277,1861,80.95,11:08:52.981
524157688584888698,1862,29.85,11:08:52.986
524542912791601535,1863,90.24,11:08:52.991
524803754745422212,1864,78.23,11:08:52.996
524970691534283145,1865,11.56,11:08:53.001
525393728633069966,1866,93.96,11:08:53.006
525655893436817811,1867,82.72,11:08:53.011
525895397993111960,1868,58.29,11:08:53.016
526126020557037981,1869,28.69,11:08:53.021
526388649217253794,1870,17.72,11:08:53.026
526799488608919975,1871,93.02,11:08:53.031
527067597647405484,1872,85.24,11:08:53.036
527358813609943473,1873,90.91,11:08:53.041
527501440883909046,1874,10.09,11:08:53.046
527934493846430139,1875,98.32,11:08:53.051
528091603750117824,1876,25.93,11:08:53.056
528342739077849541,1877,8.27,11:08:53.061
528635673027305930,1878,14.94,11:08:53.066
529021000313233871,1879,75.39,11:08:53.071
529208621664592340,1880,20.76,11:08:53.076
529560516925088217,1881,61.75,11:08:53.081
529811068137267678,1882,43.75,11:08:53.086
530058853390508515,1883,24.14,11:08:53.091
530377247906095592,1884,45.63,11:08:53.096
530675576334475757,1885,55.44,11:08:53.101
530977942032114162,1886,67.6,11:08:53.106
531314444129821175,1887,99.63,11:08:53.111
531576660473176572,1888,88.42,11:08:53.116
531875658916454913,1889,98.62,11:08:53.121
532078037775442438,1890,52.58,11:08:53.126
532396741528674827,1891,74.25,11:08:53.131
532636400703791632,1892,49.91,11:08:53.136
532841786039886357,1893,5.62,11:08:53.141
533133981254967834,1894,11.86,11:08:53.146
533412827711693343,1895,10.33,11:08:53.151
533825969205830180,1896,86.97,11:08:53.156
534022111772303913,1897,37.3,11:08:53.161
534395997265355310,1898,91.09,11:08:53.166
534688690696643123,1899,97.62,11:08:53.171
534836403211887160,1900,19.76,11:08:53.176
535194105268167229,1901,64.13,11:08:53.181
535486128684556866,1902,70.27,11:08:53.186
535659422025015879,1903,7.3,11:08:53.191
535986939051139660,1904,34.1,11:08:53.196
536336033992958545,1905,73.46,11:08:53.201
536658173720027734,1906,97.13,11:08:53.206
536800216878441051,1907,15.97,11:08:53.211
537076967391126112,1908,13.22,11:08:53.216
537408452967031397,1909,42.33,11:08:53.221
537671562663584362,1910,31.64,11:08:53.226
537964548152648303,1911,38.34,11:08:53.231
538321356855730804,1912,82.19,11:08:53.236
538614909280477817,1913,89.22,11:08:53.241
538830052782269054,1914,50.61,11:08:53.246
539153721517695619,1915,75.17,11:08:53.251
539307807764406920,1916,1.02,11:08:53.256
539692946071773837,1917,61.36,11:08:53.261
539958959166218898,1918,52.36,11:08:53.266
540241722633118359,1919,53.11,11:08:53.271
540574805936857756,1920,83.15,11:08:53.276
540884438719160993,1921,99.54,11:08:53.281
541154231384826534,1922,92.74,11:08:53.286
541297975350289067,1923,12.57,11:08:53.291
541719844217971376,1924,94.29,11:08:53.296
541984122145628853,1925,84.28,11:08:53.301
542206412473000634,1926,49.83,11:08:53.306
542553291211694783,1927,87.9,11:08:53.311
542852152216019652,1928,98.02,11:08:53.316
543042659785401033,1929,45.07,11:08:53.321
543414827291534030,1930,97.86,11:08:53.326
543561904151618259,1931,19.63,11:08:53.331
543902306079630040,1932,53.93,11:08:53.336
544136983092683485,1933,26.69,11:08:53.341
544456339680944866,1934,48.74,11:08:53.346
544739910601695975,1935,49.96,11:08:53.351
545103196115460844,1936,97.58,11:08:53.356
545241202004615921,1937,14.07,11:08:53.361
545560507053269750,1938,36.09,11:08:53.366
545884364767257339,1939,60.76,11:08:53.371
546150034264318720,1940,51.56,11:08:53.376
546430598707962629,1941,51.03,11:08:53.381
546693124288963338,1942,40.0,11:08:53.386
546908216251147023,1943,1.36,11:08:53.391
547259321237660436,1944,41.89,11:08:53.396
547486164230365977,1945,10.09,11:08:53.401
547847267900744478,1946,56.44,11:08:53.406
548191878896706339,1947,93.19,11:08:53.411
548419529343263528,1948,61.86,11:08:53.416
548679632562709293,1949,49.42,11:08:53.421
548901252875182898,1950,14.58,11:08:53.426
549251103731245879,1951,54.38,11:08:53.431
549472861482672956,1952,19.62,11:08:53.436
549769918600733505,1953,28.69,11:08:53.441
550012343734788934,1954,5.96,11:08:53.446
550413837277619019,1955,75.82,11:08:53.451
550701308028674896,1956,79.31,11:08:53.456
550918186697253717,1957,41.71,11:08:53.461
551259344539509594,1958,76.45,11:08:53.466
551445265083818847,1959,20.83,11:08:53.471
551746393830876004,1960,32.27,11:08:53.476
552140465670218601,1961,97.81,11:08:53.481
552406083627672430,1962,88.58,11:08:53.486
552615712391455603,1963,46.76,11:08:53.491
552912958488077176,1964,55.94,11:08:53.496
553258840794358653,1965,93.43,11:08:53.501
553385147192599426,1966,3.11,11:08:53.506
553802480574817159,1967,82.19,11:08:53.511
554015064276099980,1968,42.09,11:08:53.516
554320333371630481,1969,55.94,11:08:53.521
554641270507856790,1970,78.91,11:08:53.526
554898384430064539,1971,64.73,11:08:53.531
555213205532861344,1972,84.14,11:08:53.536
555397648608420773,1973,27.66,11:08:53.541
555764284196676522,1974,77.23,11:08:53.546
555929262480450479,1975,9.42,11:08:53.551
556317080847410100,1976,71.32,11:08:53.556
556486628976387001,1977,6.17,11:08:53.561
556757967830279102,1978,0.27,11:08:53.566
557065521848411075,1979,15.45,11:08:53.571
557481102883972040,1980,93.51,11:08:53.576
557689322898482125,1981,50.87,11:08:53.581
558037352688411602,1982,89.61,11:08:53.586
558226348429304791,1983,35.78,11:08:53.591
558607123049898972,1984,93.58,11:08:53.596
558744441744286689,1985,9.67,11:08:53.601
559064399627969510,1986,32.07,11:08:53.606
559298956381938667,1987,4.76,11:08:53.611
559678390972736496,1988,61.78,11:08:53.616
559969417956713461,1989,67.34,11:08:53.621
560224882611479546,1990,52.2,11:08:53.626
560457291881800703,1991,23.64,11:08:53.631
560850659346506756,1992,88.77,11:08:53.636
560993149181518857,1993,7.87,11:08:53.641
561288110355538958,1994,15.72,11:08:53.646
561591317866767379,1995,28.37,11:08:53.651
561897583394710552,1996,42.8,11:08:53.656
562271554787107869,1997,96.64,11:08:53.661
562399441733313570,1998,7.24,11:08:53.666
562795059760882727,1999,73.68,11:08:53.671
563097597257212972,2000,85.94,11:08:53.676
563307174481388593,2001,44.09,11:08:53.681
563652902168847414,2002,81.49,11:08:53.686
563848804217152571,2003,31.68,11:08:53.691
564114164476568640,2004,22.3,11:08:53.696
564438417327547461,2005,47.2,11:08:53.701
564765436137464906,2006,73.71,11:08:53.706
565062544795133007,2007,82.81,11:08:53.711
565209656014955604,2008,4.6,11:08:53.716
565508379580327001,2009,14.64,11:08:53.721
565796211108635742,2010,18.34,11:08:53.726
566123814034105443,2011,45.19,11:08:53.731
566451897995912296,2012,72.32,11:08:53.736
566656613317108845,2013,27.64,11:08:53.741
566943912269472882,2014,31.03,11:08:53.746
567291838980187255,2015,69.71,11:08:53.751
567462984836998268,2016,5.49,11:08:53.756
567823366952871041,2017,51.42,11:08:53.761
568105649383433350,2018,51.89,11:08:53.766
568446394908828811,2019,86.39,11:08:53.771
568637967630099600,2020,34.06,11:08:53.776
568958870406587541,2021,57.01,11:08:53.781
569286782569702554,2022,84.04,11:08:53.786
569586966423954591,2023,94.93,11:08:53.791
569863957454808228,2024,92.32,11:08:53.796
570065202442429609,2025,45.62,11:08:53.801
570408937265063086,2026,81.86,11:08:53.806
570592452627686579,2027,24.84,11:08:53.811
570864581755561144,2028,19.4,11:08:53.816
571153701774058685,2029,23.85,11:08:53.821
571464743305635010,2030,41.06,11:08:53.826
571734570331038919,2031,34.28,11:08:53.831
572037932461089996,2032,47.02,11:08:53.836
572364556134016209,2033,73.3,11:08:53.841
572671818094372054,2034,88.31,11:08:53.846
572946575742231771,2035,84.4,11:08:53.851
573234579069232352,2036,88.2,11:08:53.856
573495163325015269,2037,76.04,11:08:53.861
573662271912568042,2038,9.47,11:08:53.866
573937201359119599,2039,5.66,11:08:53.871
574300761750791412,2040,53.44,11:08:53.876
574521419990590713,2041,18.04,11:08:53.881
574772555318322430,2042,0.38,11:08:53.886
575159256993785091,2043,61.63,11:08:53.891
575471002899997960,2044,79.25,11:08:53.896
575695200192849165,2045,45.91,11:08:53.901
575998253085254930,2046,58.47,11:08:53.906
576255882403538199,2047,44.59,11:08:53.911
576480423293773084,2048,11.45,11:08:53.916
576749563124409633,2049,4.27,11:08:53.921
577034542794433830,2050,6.31,11:08:53.926
577404906414302507,2051,58.05,11:08:53.931
577689250429166896,2052,59.72,11:08:53.936
577970106930586933,2053,59.36,11:08:53.941
578269259992687930,2054,69.65,11:08:53.946
578534981029356863,2055,60.48,11:08:53.951
578834202810934596,2056,70.81,11:08:53.956
579013268587439433,2057,11.2,11:08:53.961
579325718868288846,2058,29.23,11:08:53.966
579584567957284179,2059,16.06,11:08:53.971
579888754721056088,2060,29.28,11:08:53.976
580121541948499293,2061,0.94,11:08:53.981
580440262881600866,2062,22.62,11:08:53.986
580823373964404071,2063,81.78,11:08:53.991
581111995766695276,2064,85.94,11:08:53.996
581329544450172273,2065,48.73,11:08:54.001
581654192438142326,2066,73.86,11:08:54.006
581884059087824251,2067,43.82,11:08:54.011
582235146894468480,2068,84.34,11:08:54.016
582481660837389701,2069,63.99,11:08:54.021
582674384609895818,2070,12.33,11:08:54.026
583100393826051471,2071,96.46,11:08:54.031
583255081368184212,2072,22.66,11:08:54.036
583594778921559449,2073,56.55,11:08:54.041
583783688763106718,2074,2.67,11:08:54.046
584220933613708707,2075,93.34,11:08:54.051
584481122732500392,2076,80.95,11:08:54.056
584639469586769325,2077,9.28,11:08:54.061
585036101226620338,2078,76.31,11:08:54.066
585300997629568439,2079,66.66,11:08:54.071
585613465090287036,2080,84.7,11:08:54.076
585755731586999745,2081,3.67,11:08:54.081
586040986134930886,2082,5.87,11:08:54.086
586449918561117643,2083,80.06,11:08:54.091
586668669835437520,2084,43.55,11:08:54.096
586939699451684309,2085,37.47,11:08:54.101
587298363580638682,2086,82.4,11:08:54.106
587530291814622687,2087,53.56,11:08:54.111
587809499048601060,2088,52.24,11:08:54.116
588143888022398441,2089,83.04,11:08:54.121
588302183337059822,2090,11.34,11:08:54.126
588718125149873651,2091,89.61,11:08:54.131
588933354551010808,2092,51.05,11:08:54.136
589286847539340797,2093,92.97,11:08:54.141
589430196367812098,2094,12.57,11:08:54.146
589850055190799879,2095,93.12,11:08:54.151
590010394909894156,2096,22.61,11:08:54.156
590401408732522001,2097,86.37,11:08:54.161
590668572878202390,2098,78.04,11:08:54.166
590884369215022619,2099,39.81,11:08:54.171
591167356020221472,2100,40.69,11:08:54.176
591528098913347109,2101,86.83,11:08:54.181
591734446322116138,2102,43.1,11:08:54.186
592019614970701359,2103,45.25,11:08:54.191
592374155931051572,2104,87.78,11:08:54.196
592507007859451449,2105,1.27,11:08:54.201
592934065047627326,2106,86.01,11:08:54.206
593082550656984643,2107,8.6,11:08:54.211
593442108139136584,2108,54.05,11:08:54.216
593755211255014989,2109,72.46,11:08:54.221
594047904686302802,2110,78.99,11:08:54.226
594279437783295575,2111,49.92,11:08:54.231
594527412015097436,2112,30.42,11:08:54.236
594889220060112481,2113,77.18,11:08:54.241
595158737847871078,2114,70.22,11:08:54.246
595405646927783531,2115,50.1,11:08:54.251
595693753333999216,2116,53.96,11:08:54.256
595948204376483445,2117,38.23,11:08:54.261
596329185155507834,2118,96.15,11:08:54.266
596530979898943103,2119,49.77,11:08:54.271
596802009515189892,2120,43.69,11:08:54.276
597052337389069961,2121,25.56,11:08:54.281
597405280621586062,2122,67.16,11:08:54.286
597699898198222483,2123,74.81,11:08:54.291
597900198293038744,2124,27.56,11:08:54.296
598144685011396253,2125,6.03,11:08:54.301
598475483392534178,2126,34.74,11:08:54.306
598838957884860071,2127,82.47,11:08:54.311
599072569746024108,2128,54.61,11:08:54.316
599263816049780401,2129,2.09,11:08:54.321
599696095918188214,2130,89.87,11:08:54.326
599908748338947771,2131,49.81,11:08:54.331
600215031046760128,2132,64.25,11:08:54.336
600439760915556037,2133,31.22,11:08:54.341
600830293701846730,2134,94.7,11:08:54.346
601059181098985167,2135,64.09,11:08:54.351
601337804217411284,2136,62.43,11:08:54.356
601558290658518745,2137,26.93,11:08:54.361
601916301952444126,2138,71.48,11:08:54.366
602211503644632803,2139,79.47,11:08:54.371
602374574962927336,2140,10.55,11:08:54.376
602687351661291245,2141,28.77,11:08:54.381
602958072039892722,2142,22.51,11:08:54.386
603221387894875895,2143,11.94,11:08:54.391
603592129471866620,2144,63.9,11:08:54.396
603774476603385601,2145,6.2,11:08:54.401
604093987810469638,2146,28.34,11:08:54.406
604410063043716875,2147,48.48,11:08:54.411
604629810750449424,2148,12.55,11:08:54.416
604999830772934421,2149,64.09,11:08:54.421
605228254313604890,2150,33.21,11:08:54.426
605614612391683871,2151,94.26,11:08:54.431
605897204059891492,2152,94.91,11:08:54.436
606156791883261737,2153,82.17,11:08:54.441
606454123879229230,2154,91.4,11:08:54.446
606713007327962931,2155,78.25,11:08:54.451
